id,msg_hex,h,r,s,elapsed_ns
871,7b0fdd0d61b86a780949fa5d854760a4377a4e8ac82446c07d96f5740acdba68,0bfd6f0e9c341c2a6db74601efc1afdfdbbc813fae6acf290fd5df0be1dc7785,e8cd004904cd517d90d8472413d540ce4ba72430719d17fc6be83e7f88d619ab,cf4d6bfd961b741478af784776b2677e5be95c08f127f6adf43ead9d22d55684,197039
872,aa7827b48aa05dcfe6ef363b6ead1baaf7ef8d6502b92061934c5268572315dc,2d9995c32f326e568f3f694665ffcabb184309bcf8ce26d28a981f48ee4c445b,6dbbf048c7e6d7a75ca420e7b3d025b1b6a7490324162a176f606058d32d9192,8f7430165f887f97265886f91cdc9ddb6fab59facdd80ff039a667b63ca3405d,196453
873,f66b7bcd866eda86db8451916d4947d59cba55881ee4e2f869882688f8d1c1d9,12d22362ceae92650289d2b1b98d88cd70fdb6f3681cb9ada87fc592eda6b6c1,ca9f04c4ebc6ecc4347f191e268a5656d2dbddefb675dc7276e7a0af5559fff0,3ec6f2489af057475ff7e4ebc3e2e2e832b9038a8af9118ea1c9d3ddd827f11c,197586
874,fef8d21d99096aa8a780b2bd1ed3f0d3074b1ac86b64e4976828ae6acd9248e9,bd135d7e27c685846eadc8739319e4e904e3571f8199e03c2c159ce94d4cddec,29689d20e26d7d5ab89762c7db5d73c25b0d11438ffc87d13c7ece3c3517ccbd,7750585a38f3180f10f9ef980fb9ac528ae7bb35f7e2e0223aaf118b739a8d56,197493
875,82aef53e5778df0d9e77dd6c0c5c0ed4c82ef3049abb0c6b63ee6de807baee35,ba0dccdaef6e2f7d39999b504e40c805361b8a27f45b6a8b5cd325ade86ee69b,dc9aa0f7044e985f0d415babd473c8d01a68a2927d0255c487f5959253c7eeea,c5302e6118ea32980a6d7a2129fe0a1b3c6ae23293dd7166ac39e785a14df682,196726
876,159028dd4f9cd1041c60fa49737b2f0a22509b5cdd744c49278c10cf687e8dc5,c76e11021efc658b9d5d59b692c50edb5eb28ffbee4a215af92671cd69ed55b7,68ea2a74c02ab442aeb87dd41df2b8f9d48865b572516e1fe2ea209d9b039ec7,f72bd62b50e0e8a989ae36c694f3b7c58db8629b67f32246f1b7db9947808dc5,197520
877,e8404f89648e12e6dcd478cd371cf38e87c9d62ca40597c145ab16c80a545c96,df339e32884bdcf6bce4fa7f56c321a088e91be3ac6f0d60792459254abb771b,b204958260300fba6b563479a72501e98d4410cd4ca155125bbd36b526213743,f0cf2e8077f7981fe548922384ec1137d7a841e3e7faf4baec07311ede75427a,196983
878,2442fed0f57c91ebbceb3415ba9f168e5c31d4ca78b61be3b5e59caeb2f50341,2f145e3ce6d1b2f1ba70dfb4c7bd12071f66705eac3fa466244ad6cd60392424,7fb1e0dd0bab447e80403e414b2aeeddaa4dc9cdf778b34c12a349a1c921dde8,02ff87923d80e17a9feb3cbeecf8bb2b45bb75e69c715773ecf8693ed5eeedc6,196812
879,721e3c1dfb186e8d4a813b05c01060fcaece1ee1eb2a789c9ef179d807a986e5,b3cbcc0e579f2be8cfde37404e458b950a436cc3936e382eb4243283d0ebdc41,34759a659ecff846c7737a10049ec7aed91eb8d0c44ae7ee00741553b1180b1c,366d841f4fcb718c0716bcf6c6235d56797481a87888738cfb1d6cbad6241d09,197462
880,1c01b4d2e10b6d6cfe9206b9489491186dd4732ed438e2307323dbb08a865574,9300621488409a24c63efbd1eac5c58084d28d030705a2d88155007d0e716c19,491f6b420b9d731c0e580a0526242dd59ef306d464481df66dd4c8861eb417d0,1985c7bfec25c79bdc44dd9d5ecc2ca7e834f406efdddb528bf98d4c19f26abe,197104
881,9a7f69f445bcc158bcd93ba088723e9644ff6f5717c79a845a451fc608dc2a89,d05cd87e3d501c29b567d8edb4363c18865dded52956c76a057d53c5afb8625e,32b1996304ffe64d5a1227926469bbbc8603d590ed24049f3bf361e1ece85ce4,e2c98d3f5ae11d0ac3a3d374f00fbfbb1fdc69f5caa2a30ceb854664d2ed26d2,197575
882,1c06d1f1360c3108d23f9dab983066db654295a8a21ed1b3ae583e4bd3d50fa4,0575b1715e83e0ede69a9581b81696539555037c443457005d5956300ff56c0d,11522ac3c0344f01e979ab3ee2aee0f226a1f07554268ead23419df5fddba43f,55530bd18bae4bcb4745f332bec453f53d8b91f7779575278f46e6f0a4cdb6be,197010
883,f4a99eff91c66ed57e714b8be1b25e4a53b30029b372d78ec510b8a0c066be31,f5fe7d0f0460306fbee373911a751fd579130bb0158f07deb888920abe763d22,b526cb4d9d5111c7a81136f4bffa6b72ccc2d75a2a0cd778c13338f21df8a77a,1ecfdb5fdf6b574b91390908b011399e08b8b200d30363c73ccbe511dd62d26c,197299
884,e14bbaea3d5cc4a9a19977570d2474902ee8f9908c6416d61d4326b849d6f98d,46cd1c3fe003382616ccdf02793a35baa79bedbeff3e1d2a281d109acc53386b,dead06d74954a16b4b9328839a77bc6439a4d9200f6206a953cbbc2f089ef69b,2db0bbd2f8a1742d9c8bd3d70ce83096ec13fc60e70dcc381000a64bf8b66682,197509
885,f0323efa5caa3b2e8e79fd7863b10433fb3f66a2686ecf65cba4a7a953e40a29,ee9a3334c12a2f2f44b76e767852b665ba8c4d3e5866ec007f3108e44fde194b,77ab0f2d99b887213732d004e3b55b043b58372d29d16809103d6a2847437656,9653fdadeaf0b8675f16c4adb9de03158776e8cd104054ecb7779c4447b49dee,196786
886,954458334755a1904dcc13bedb9da4b67f66d5dd94914903efdf1f7c525f3318,b371b30d6a119ad56ad980d4c3b11fd572be40b7b36493e451728b43b79a8e4e,7b45476a3089ab27b451d06cbd4661875da29efa535bca3e82ff7b68311bff6f,5b2f44dc26017fe3e00b1a46cdf1b08a12f13d40e5ddb64131feecf88c8ad2a4,196801
887,2688c0e3956b6e6144dda13a7e246593b3763f170c1042af301005753ba73aa2,5d77ee5aae76ffd9f9d29130db234b0997e04d5984c84178e3a95311c413a2a8,90572930e8a9780fcff96dfa3ecba10f515e5788acb3016e588b7943c59a525d,4acf81cf77c3b71fa04d43d75a04820d7825cd08446fe3d00c5fda7fd2e75093,197530
888,c93c5acc7501b57bacad902e51d07ddb4651857d29fe7f3395c966de997ae041,b303cb6958aaf52c4908f8f270ee3f129bcf18d19fed7c9e0dc1cc4d02582347,553f00fb73141b9a75b8ddf22adbc3190e9590cf2d3d52adc0a3578df731a41f,3d5cc4979be6bd35dec7099b9832a978e2ceb4024a9cc52656aba7a94958feba,197274
889,f2dd70a9dc6ed9065a56b663fa7997c754c83ebd0bad8c7d9926b696a58b1da6,e63815319d74a01b3faaca214c4cd1fff5925e8df213002a9cb0e81d1e7cc516,34a524e48b97a55834b16da16ed60ba43b41a18ce66aba0c928266fd7ff1985d,226a2857ba0a0f808cc6e2d0391a75b6d098645ad0378edd718696119f563b0c,197553
890,1f0e7363e8234e57cdb686608552b90a5b50f98b5f4270a29f85b8e1eb753492,c017300ac0c72d7c52fca0924776fbce5c87144242e969bc1f2c50970b967e20,0739e4fb7d094ee04b55a370bd6774057fbed58e905ab831e7452b58b9972dce,f676a50106c1c626c6e4e4ad2680ae65ca0e65f7216a86006f61ae3baf7ab557,197017
891,1a6b438f9d8c5d48d6121ff6ab43b1841cfe07633a4f1bffbe931fea13267eec,61ed14e8c93dc3c63c5b82a5b258348ac735bd8a0044d451a5eb54b2fb1bc679,3b75105c0d3bba3d2d4f95b09b5c7230455ef53b095f28b414d05e0bbcd37c2c,a445300bd0f9c091d26d247c83d02e810675945e00632d467e623ca52ebcb385,197260
892,81ea8a033733dd0147a900e7c50c30e18c62d4b11cbb3e6762102046d0f8c5ae,62e2fdfd8a00f8ee4585ccc775ac6fccb4498f8ef63934954ab4eb4cc1c36431,3e7cc61d6a90cf5b1d90ced49a911515de84fe64285a4c4b245393c538b4a413,96fe34d8076684c8bc6c27697faf5a7fef5db47b917d7019d8be8a8a83e832c0,197223
893,4b5cb6b542455b4ee9bfd8695a901a80a62a5601c8b27de83630e14db6291daa,9115453a78d1615f454da7b8713ddfadbf8f78f507286334c1eeb5054be23802,090f8254fed3f6fb3a13f987698f87c5d2aee41172250105bc1927212d29c205,f09a689d072d149952608365397ada823a9bbd47e9a91e85d9344e7f765a460a,197002
894,f289ec54f6b14f9bd16c01918ccbadb2d279f9e64cdf9a0e299dd58660b1aad4,95d7f4afee28590c09884b901c2c567ea7d4a8a2d2dc0743262a550008f09a95,611806cecb2d53a786c4e047438b0f2949896f8a502dc71d49679b979a58a521,8b9da1f514d4bc7eb9c16edce706496400fda0cdd1b63df6514ffe019aea7c65,197550
895,e5615c17c92e1ead5befa445b26ceae9bcb2611b553169fefc4e5779d7bf6c14,fe72d01f8fd473276cd5674740f4a49366a9ac23a661b76deef4c43b32780325,dd5597b5c0eaf7bb70625c43f3a5c7c891a17f5b39c058af3720e7e769e4d09e,1a51d601953c3214ee7e40d6555b0f67fdc783f3f68e29102bc17ec20a5aeb2b,197283
896,59e99b3445f7fc22bbdddf9693360c2c756cdf14c638f29d4631665ef35b07b3,8c7615052310ae08d20b381bfbc9b59ab694449d535bb56fb9ed90c9dbac2962,4de536bfce6688507d0cccabd16825382898d5ea7c98fdcef11751e2d1dad78c,9647a71108af6803328603f96cbce3a56fea238b920beafb8ec14692e1355bd1,196681
897,e9d9b82d1777dfd3326f6aca01f816232d91b7b559fd1ece1b7962f0507ecccd,920834211c3a80a06065048e79d610fa27f2ed5f25a23c1a5e6092699c0ebddb,8ea32d1f233ecea314dc5ee0b79009a6e55da25c358945ddc61fc8933ba9beea,6c55a5a67d82e3462e6948851f8af640b2d1178fcd5c9b201710f5e371fa23e8,197522
898,475ef470c2476095fa44c6acb34723a5accb4104494614b6f6229e7ad5955a29,d5dc475de572c6f1a199cd0ef970566a5a04468f0a8518af92a896c2f6e7dda2,06f10a66d3ded2022b5c30d74861572ad25c41bd5096f9ead30755cb63e61a7a,362608efd868c3d3e92a0a27ab048180a0d093a23b59ca17178b9a0d303d8d59,197542
899,a4bc7f2784002b86318f863629f45c08900bbf3ecdb5c453eb8d7ca71a4346f1,fdad542eb4971ff0aad6153bec30aa3f981cc162af01e5d744676c6267c940d0,eb5b385f0d79abbd5065564ec61da5933ba8297a6822c0145b27da59797f46da,7d9ac013e621e423030e5093d054318d14dd94a6b8d8b947f37a09524fcab9e9,197259
900,ca4f5f896c7e2b819e101f94775ca632a16d02c84a82e120d10d03dc1acd1822,490628b5d1ad597d013ec567e013e796069b5c989af167d201edf9ca59af0e84,74bebf0ca471237536f37d209d02fa7ea3cfffa773bf9ecc95974ce171e5e96c,df4276c58288c02ed33fe4fdacc0c52ba42b549d3a5ee63f4f0f21cf6f0cf6f3,197500
901,6caa9ec075f2b536fb02421c0bd4919a6ea640afab56a700ae4d6fdfbff358d9,92a36a5c27b25ec5f8d3e53114561b52c8c7f649027387fa134c81f7830a8a41,5ac3f06b8ff5dfbfc29e6e8755bdb667ac25d1af11657020db9a5dec1a1dc4c2,550961950eb4c30aa2d4b3c68124ac6d46108ddeb7a04c07adc97af36fdb8d1c,197541
902,abe5d591cf8f2a412e1ff791a995666768e8abd964b272a2afd3daa5a6769d55,e612fefcc78f5a03850363de37f0b04dc091a45ea7d080a0a79256b8b373360e,9df92f66af47914eb34f917667e35b9952d1119c740fcb6125760a275afa4638,71875210115b5f700fd36d6db489af818057befac6140038ab4757ae3dcb7f1b,196501
903,4a0d05328b38f2e76e2751bb4401eef714f5944705928d62669757f92e139f97,c73af4ab5b4a5e58e581c66314bc794a0ecce94c4dc90f61b8ab669a7d6e5db1,334c480c8c1b4557c7d50d88452863485cd6fd92254dec998e71d304b2ec543d,6dc62e14b6c150952762b5218bd3869cff4ee8450872b99049c41d5ce110e00c,197499
904,b146128021fd82f1c5171fa4dd84e2c9ce8b0d7a012559e919da45f6c783b733,253aa7e817579b804503a31286de168b377f23c6e7fa991e9398bbe42c8bf042,af993840242f2f0eea639658c66d4df55a8479e101ed734feed55649c56378c5,98bd9436963c32b8b1dca97557d9658df78e1404bfc553203936347cefd804dc,196987
905,bf1f31d6f4ff4a11b810046a4eec7c2ede24ded6881f2dbed39cea796294b750,5f6dd2026beb3bb30a3cdc03c2aafcfb8e65ac12a8ee43b9a3c4e16d5d8f6110,27a89edf7d18099c67a129179aed4d2f3e0ae1cf44846314b69a4c3577b650e1,f6a002971dbcbb96a3202c505360e5c0ca142c3e3e4ac266d2dde9ecddf43ae3,196976
906,1432a4b198edda2b0c95d86bf8b8fe1a073e0e7fe1febc4d489de6667683ec23,b145c99447906715dc41cd501c7cddf91290e96a334c54f1b4309fab8a2cce0f,e5f3e2b2de73a207d75540fda71e49ff692b910dd49b1d591f666eca4d3c0046,57ab1b5cdf5bd6c1ff3a0376b1934cdb5cade6e3553718445aea1528dd25617a,197579
907,418bd5cb585fe400ca3d40df892c7b45b021dd396b912ae06f2159492eca9ad6,408f169574dd5183a382d5df25c26f519a0f133ee409105d24e42feedcc876c1,fc9f5fe2c74faa27f3032bfa6d7251af23d61f6150ab9b8e8a1d4ec0e84bf4e3,4ee610eaa3922c77a287594991368c24a284950ad39db1397d5a1b787c0b2405,197525
908,8df1a660d51235f824ba52b68e48cd2ce5506445cdca3fb3cdc95c69e1d9bebe,3e64ada231ef3cd960966943f32bc67b30081aceec764da715c880c6f3728ed0,00fc892f54e2354390440f077b6db64e07e972d6320cb42f789f2763e00d5e3b,aea2e574b3f692102fb777082ef35fa042d041d27ae574e9c96471b4ca56f930,197050
909,8516cbc1f69f59ee471d372af5ea078599d4422cd42606a3b092c66c680a323c,258bf0f15430b947395df47b4ddb00f5ea75d8f39f807a8039c5942723947353,fe0dc121e2b64a09f9b98c631186bf7a398c80cd7984c032b5eceae496c89b55,4a257ee31bbd0f9afdb507d913515ac9963c79d271553a9104c88ad38ae66ba9,197572
910,4c6ef61fbed8af644c1e98f468928357f7eb1ba8ac0f602904848af808565052,54afd3f0ab35689ab985fa17934cb5ae05da0ef81a4432ef3e30f34f2b641acf,b5d1039766028429f21f6bee22af83ba7d7e52194702c24318dfd7b7065f4948,a1a3ed7e9b5aa0a6b627187461919314bda8ca9565fc3659c00eb1ccb5adadf3,197278
911,26589660574834884d66248e82691c34868301afd2595ff10ec043ee067acfe7,11e768b7c0dfc271a6583a582afe42b04d10134c85e13252db399679efaf9634,7017e0c54a643c6376fc8fbcaeffc5b45931c3f68e8419f371e1c061458e2d12,e4ec6af286094d0144ee4f957f1a16d42e31d433cdf74725c6d34a2fd1d0fb8e,197524
912,cd17bfa89cf1dd19edc84251e30c1ebd6feeebbf8cc538d2d9ca7072170f6b94,159433bfbb7c363b58b43752f58603b86f47aa0ddbcde886b8af2237b0f8372a,b941e4feeee8818eb5c24efe5a7b7f78201a92040e877d5e4961b58b0c64f3f2,85aab285a6422ab12184becb1337510d0ece15f8a8700d31da27ce24806f9643,197302
913,e402c085fc82faf4ea43db49b97613bb305bf5046db828060a8845e7f5ee968b,2a43ef9a3839a42df98c6490d2547c7bf18233755a2cf0fe99f7dad36e018d78,08909195a1cf77e730e426bc7b7b8043f24265579409afc1632d02dd54663451,51d89ac749a9f9607481f1b8a838ab855677f6a0f60e59dbf04103d27ce83b9b,197492
914,82f4bf50f2fcb3fe7c8eff4e70082592035a87d47bb370b46469716d64195118,3ccc9ff6616add6ef89257aa98afc9e8d4e50d1b4a52c4f43b45415b4b1a6544,2e477e17c298195076f646d58fb515e584cff9a8f56d386cf6e476709bf262ab,67cf29713f78aaf14add9c7b6b83dec5444e22223b11aa771d8e58652da5dfdb,197441
915,ada64423baeecd52b1c3effc98f25b1284f00c5d51d18fc3110ff6934ea56d58,6ce0706a03e8f9d15473cde8fe4de72e73fbeb946ae706b2fee42cae95b0c43c,5f91a9d4db0457090fd6a270ca8e2acf4c586f2ea67cfb2cb4a1c6cd4e2bd4f1,fb25047cbd252a379932754554ec6e43b19e734724ae95dd40dca2465529a9aa,197501
916,36571019c50bec59c22283aa284da1b274615926c9f141f8ce27eb474bf6bf3a,ca1b2ee51ecf19a37a44e3b83c6855c912e49f2de050222b7a9020f2050bf0e2,7d3b9f2bc73de3938c46e3caf52582220f6c85ec88021d834979c8be84e2969a,0c0c0b6a6b37da551d8128a9ab46952f6d2d2fe3cd2ee4acc67ff4db169dbee7,197580
917,ec96fad6498de3a018e7647408297ec1c7b5f27bb4a7abcf7c8a5d66ec07e440,4eb508f44a7b88edfc41ab139832afec1704e23cf27e55b894c275959a4cd335,93771252666df81bf40be5c6bd4bd5d51fb5969480fecfdf36aaa233c47b1f78,f9e05e16c3657d08849afb1c5ccd4ff8e0ba904e5ad502709fc1ed8f4393fbb3,196466
918,d3955a39c799b455d47b3ac7a5f03173f4c8022b85ca24d5e0a4cb415cd63dd0,6d4955cfd421eb8097d86c7d0afb05770ee4a78834449183accfdbcb4b069da4,9a017417fb3806c4655a67ce7d33cdab1aa9cf78b247ff5e85fd8aa33498a379,f1d40f0cf9a9443b5f7b62e6127be95f3117b46e3a00a54b320853c99688d776,197582
919,5774cebdb8f773c7f09498869f7ac184305585c6854da9a503bf146e6b576e1d,3c5315755052ff7f88e0cb4c6157ae4266cef7ae24be22569f6de5fc2989c81b,50d6c8993922c7d9dbfeb69d2558c45a314189436e710ac7b9af9531d804cd58,455b3b1879a10b4b35e77997bd30ccb37e786c5ebaf54dd2bb892db46cd7d376,197509
920,631b9b6e6b5d8ed09bb695f0e1d1abc93093c48c1ae5eff473e7123f5d76d719,ba10764df16f16af985387ea0a777dea99ffa65e2a85dbc82110d29e7ef9e150,b9e422e65ad7661f322647f5008150020c4c5e7fc78b7cf0afd2738b16317fa9,475fafb5772bfb5439f40ab51ef8e9eb71e4e16f76df2175185242e5e356ec9d,197219
921,a864a825b931133a9b34a3e90184da472082fbc06721ed52a9ee4c568b6c9abf,7aae9b1d7f96d7cc1c90e3055e1e4d91dc8bc68f7591c7fd24d2ec9485058205,b3bcd91bffcd7840e468ca595891edd9d17b2c38a916064c111fee941d5ae1bb,8ce092dbdb3d9ba1178bcc54bd04ff7592e3945944674f52bec32d4dffaad39d,196766
922,6985361de649eb254640115d19adb4c0ab44bb96d0a33bb0cee51218bf6160c7,b34fde6c7a6f2d420cffa5bcfee47842a50a3bcc7d90916c98e8c95056da8ada,4b6ffd15c3f4843add1a4ec5ed6aae51cc43e1be70479741382ac1d4b48b52bb,05d38209649e09bdd4e65ac4b8fcad3652ab7ef0437d9fac5c0a3bdaea27282d,197266
923,5d0c7c335a66d87269f756972601298bab363a1a3d0765115224710d98ef5219,ff5d201edec8d91b8eef8e1bd0675e0d20c6aa7985fdf590347d1ac88df81b2b,3c39b4e0cba6ac70f5b8ee1a9cbfd68f98f937856171d7933254f9627385b725,3d4eb71e90a6f7dc8b5edb8cc1230e4b151c3b892f6a7671174feda36c380fbd,197549
924,71639f334fa7f083eef86438d98c1ea946dcdd9985958b9e5bb651e197d36c19,3db1502b677b8449eeb3803169bf9cd3606dbfd3e12ca542fab25faf4bbcba99,546f6fd00674c1199a48680b963668d6ff4af9a98e05c642213b7eba0acd7a14,bfb87cb63accbec4e6c85364f67f91c4b512a3ffd565916e3cb172c20b709a3b,196785
925,166d59c8036cfdba566d510c5b88c8557c515c97b61fce138c73407cb5b9315c,bef75528255e73240807dd751b64e89c0f7006c044aa74099b9798fb3368f77c,54adc135ccf64eebf40dbdbc3c373c25ea4d473e479afbad7e30e706b2c7dcc9,1cd9c851e49bcebf23956e04a1531f277a9447ffa336445480fa682cf6b64add,197529
926,77dcd1182fb37fbfa3c0a6beb588ee04b15bd592447849d285a60695d6f8433e,3b7c422763c17ebb1e825c2aaaf8d233651686130ef41e00918a1da8f1bd6374,b35809ed1d561e0df13c4c52b6c1299df6e6147d7bbbd77c61378c43917c6f2d,c34b9f98c567ae5e750cf071b177ecea3474b5ce631afe70b389741aaf321507,197579
927,39e1d12e747c7553a7658ff1c18084e83b5e122426748acae576f567a3cdaa19,26f0b941c3bd95fa38a9fee4c179fd45aa33569a95f39e83d115e29c05569ecb,6c77dc5f0b2376f16b26fab5835bbfbf4928a8c2e609a88868362daeba876683,74e6455b201dad46891aea7c7bdaa0e5dbbbd41cbf0e5bc7908ea9d926f0ae95,197009
928,3dba179954af54ad87b32ef13ec99cdb2155ab3372a4fb828c9f67fb256ca224,bc6bc46ebc72fca431ce9fe049cd6ddec74592d289ea22779ce7e7d74590afe1,1118f57aa108e9f35b1e7d0b1ce424bd8f5d3bf2884c154cb856cc88749ca850,a816930c3a1885e779a527ced79026aa6beb2048116a8df1ea4edbbe41ed082f,197551
929,a7eb03739f1262c74c63d68619283a2f45072235c58f4b10e8c2d884cfed4a4f,51b4eea0c181f7f09750fdbae090ee39162ba7d9ba7836fea8a39fcaa2708724,ca5283ec23fead90e8fd3ce69831b424d2a4fed669cc462efb45e26c8c2a99f1,d59517e1eb1631b2098d85d2734a2b83a95ef7fa2736244b5642f204544b4415,197282
930,db3b27722354ece0d0f06e162e0c6a28cfb7aad95c547bd6aa81dba1dd383724,4e24fdc39b49675cb46224fb6903f0192a7c0e998399123ebcfda95c681f44c0,4c1997a9b911e1dc18672e1ebcc3af84db60f46093deeb81fe988c650f23561c,1eeda1a4c4b7c40dc29818a5da58b3e68e3fbe3ebb2749309f00982cd6a5b6cf,197217
931,8e60a576a459b95ae5dc17a85503b3e461aa1b8b3b444c763a8755f91d63e7de,7518e420d55cd1d6d555e185825e68d22cc72ffae8fc2f3c979e78d92836f651,810ba528c041fccd56a44c0963670990bbabecbc00f4743879fc911df62fbe59,a809476b2f094de327d610a43d68a73ba4ae923847cda65c176b48a8fb103132,195961
932,bc2c4c703a45eee3bc5ac547b5006ae2f6748710e91bddf1b7454526cd1fa720,d9d6daac8cb211ba557c8fbd6fa495b45e874a38f231a8be5e58a7d6df0097c5,5d9558bebd3cac47343bbdf53a4bc290b3ca07f22ead29998ab6ece85397035a,6e9250f418ae1925cfcc9698dd52d2f021285cab14c459a18e5f0829a6d27ca4,153408
933,bd4cd2037680a7e22a688602d2515ec036dbda50978c37cb10a2b3df76e8ba4e,e5e01831ddfdf37d110e6a6b5352579dabbd1e69204779b254e3773e8391bdea,ca19c179db92ac9d3f36b513c8f25dd2587d18c209d828c4a8e581d75edc33a3,79d79fea2ec0f39a3976490fc30af0285a89443f3de77b58c6eec948f1e40220,197516
934,d0906fd030f1c319401ed03ed626b43a19398b264560c63830ad37761dded128,233ed9b13835f51eb43b20f5f2b7c85b61ea0a0d58de7359665bee57db22c651,48b76285bd2873d875f54a8881f070f9df961abfd7a82ce232d34320de605b82,a32bc8d17b0ec249f8d1ff1964e159a8d085a6781cb81b4aeb845d773f5a1209,197514
935,ccfd2af099ee31e66bda37aa24d4524df823ffeb5e0ba3d34181164e89bbb5ef,5ee21e76b186027c0361d52b45349e09663babf484d44f83ed56dbfddf4a491c,88a3984e42000b8d36e7e1df398bc089c46ca58de1cfb57ef5418db3b65a0cf3,625b9bb20054c493db5894f681c0b31fbb78fc47590eec7843c96214f5471b04,197514
936,ee7c1af7b3149330101d74c5d771295eedf1d5d8083f8a1f69398a5af50e6ced,9363bdea2a1344753ff82c33e73cfc2fde742f255786f1d96e7c4e20b6851233,ebd7f8b0c780390247caff7bf2e92afca1c645e9710c0b5c08d668e0cc05a127,5d9391f56461e26988afc566f787f7ffcef5b1bcafb0be2aff02045db5bdc653,197443
937,520e87da97067f29678ad8c44d34407381401725ac82fd022c090b6aacbf21f8,0204cdead204382078c5e76d27a608e576c6992fb94bcdd34ba9bb6a896bfb01,b140cf73075cb1ae5672c6f6569cff49014b6af2a22e105b14c7b1aa14433b14,d7eb9a819a808c2132d60c21c7f9648701a96169c3f9898d8ed3fccad67db76c,197447
938,e01ab86b5817501d1ad17fbd1ed908baa48f73575b431a71dfd4788946daba67,dd1a4dea48a8aad69b4865470c176111b18e265614695e28b1b897fcc000f946,53a25210b661bd1d5a755e0f440ab18f4d8276a1b8ec2b84bc51f4efa8c3fb10,076f8dd06902190e3cd8f135bd07e89a14d24cd917eef29c80c55e2250fe0d5f,197316
939,3f29741d1111ab837e2c5bd57626677aa6922bdd5d23d95df5611dd1c9a88a10,4d797e94724e61dc2552e5d9cc4d612de25edcba5cf5ced9d836edc9d27ce6dc,f97d3d077e15b637ab92b21b6bf186d686ec73365e38a0c649ae250e3c1e54a1,46174cb3fbbf693168bc83f0b8354676c675f45b3de6c92e1560ba6de5419342,196760
940,2347b5996d68e0c2906b1882a629dcd2067df1a12e2ca263e24eb998a9a00f9f,6bd5b007d56aa8e4ef308c98cf519512e1aac6046847dfd70e1321e21b328b35,1373c3a9b4bcbda03a85b5987ff8b793071dc7c9f9136b042ccb2833314c1713,75fbf5e6af3ee3695a9052d25817460b35a0f7323bef8828107cd585d27a9904,197521
941,0b79c564e41668d2574055032ca9d1d88400bf711dd1996b0b9979025e889abc,65e42c463ee796f624d0fd7f1b9ea7232f65b0f292142976ef5a12ff1f759cf2,8d77e3812f4b3a6f48e30e9b05d2fe24072eae5c7a6cfa455ad491b22ea3ac2c,b6442f1fd2483051a0c72488a176a235f922128148a3265553ee73d768cb41ce,197517
942,8331728c10f55e6578af9b7f88bd60d3ce18e6be1cbbfd94e9d1cfbbccd0474b,3f347c2ffcb58800d2c3f01a8e090d1903fb06cfdf74f39f4d5ee536370ca359,ab2bfaf1b133f7e6303adb304e7acdcdc9c68df09a47aaa116825bc70eba9f1d,c22daebcadb07bb2fcf449495a465659d1ea3b59c124f0958afcebb1e3d40783,197479
943,ec34f29281bbe96444e2055601af6892f522ab8820c6f0dae60466a8b37df3ff,3ef300fee7e76b11b74916d636dfe3ad1021f3382b2b0563c15da9122adc23fc,cc25df36a46067150f8dde036426d621afb1598f27f919917c222beee94dc383,6104cdf1148c289c090d68fba72c337945916b610b582f1c186e6b1434825189,197236
944,67fe106ce7435392da4ab4a24474bd54e08dce7b4ef84afb2fcdee9dadba5a6b,e591dcb119bea6ed2c82c8bbf25a168adce8df284017e53f5cc8701cfe661072,fc6ea626f53947c4761ab420257f1fad8eafc5df45f7d7d24a9383ed039f3d61,a48c22a60ad92fe555be9f80699e12ddf703d4737d11ab1a770378571ab6ef30,197001
945,e961dcdc02a5be8a4e5dbeac7896ce59a543feabf3bba6464597299a0b8fbd52,ab039f961af6f4b4ff1ff91953624fd3f42c5679e0fcfc89b97f74b1a2315332,86f5a5561c26e5ee78c565ea02f4f6333fe0eee64fc0d8a7e333a8be5d8867d2,3e6495583719baefe5ca8060fea994d97f1c8c7d31197021593031c1e24ee76b,197277
946,965f0b230a740671b068359ab77dd0bc6ece63a5b55474530dca54fdec9d0c48,c912ee87dfbd18e432e8dd3ef14a7148853eb0edff55ac52907bf5142e4b4fa9,1c7a6d9db9f0789258589452e432f5856c2c49e1dcdcfa00993ac6162bf9908a,674021db096baa9676759a2f71ea445fdafa8cb5b98a3e0cce6a3f4330c71fa8,197286
947,be8feac1924fc449674dc5a0945da7d8ef3e6c8de51e9dad1d328b91004c6ace,f6b04722aa7b1949b919a5f03c190e54a7acb981733f40cb0f8b018be0f503a9,d945bcbe713ea7cacc20d4ef8b63d2d9a92d8f179740cff93e59116675d485ed,f60f89937cccdfdc28fc7601df9f71e360215c656789a7a5a8319cb3f708c236,197577
948,1e5ace19084ef86670cede511a035c891328aca8f8b18eadd1883bc5779d7914,7bfa20767ef1afabe0f3c2bfa751a0e69d22cdc0735293e86103d8256864c045,c2a366df84bf6d10a723b777bb3aac55e8128813c02c8d35c62d1cf79babefb8,7517a99c7b019c951306a22e3e7fa6d2b71ba92b23aa4aaab4ab13daa3a2a957,196524
